"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2012,"November 2012","Imports","Kazakhstan",701,255100,68380
2012,"July 2012","Exports","Belgium",701,135500,23917
2012,"July 2012","Exports","Poland",701,393176,120294
2012,"September 2012","Imports","Kazakhstan",701,143400,40110
2012,"April 2012","Exports","Poland",701,2220850,374411
2012,"September 2012","Exports","Kazakhstan",701,70000,24360
2012,"March 2012","Imports","Kazakhstan",701,41500,15120
2012,"April 2012","Imports","Kazakhstan",701,92400,38610
2012,"May 2012","Imports","Kazakhstan",701,667800,363390
2012,"August 2012","Imports","Kazakhstan",701,80500,20020
2012,"March 2012","Exports","Poland",701,1718150,217729
2012,"November 2012","Exports","Poland",701,19250,19167
2012,"May 2012","Exports","Belgium",701,333625,34479
2012,"March 2012","Exports","Belgium",701,930474,179899
2012,"January 2012","Exports","Poland",701,50350,4524
2012,"May 2012","Exports","Poland",701,199251,124931
2012,"December 2012","Exports","Belgium",701,1000,620
2012,"February 2012","Exports","Belgium",701,17112,10182
2012,"April 2012","Exports","Belgium",701,110000,11583
2012,"January 2012","Exports","Belgium",701,14056,8162
2012,"April 2012","Exports","Rep. of Moldova",701,2862860,350625
2012,"May 2012","Exports","Rep. of Moldova",701,1390910,155156
2012,"March 2012","Exports","Ukraine",701,1438,1117
2012,"March 2012","Exports","Estonia",701,20000,5993
2012,"February 2012","Exports","Ukraine",701,2581,1720
2012,"January 2012","Exports","Finland",701,1822500,431492
2012,"November 2012","Exports","Estonia",701,20000,8338
2012,"June 2012","Exports","Rep. of Moldova",701,303970,29934
2012,"March 2012","Exports","Rep. of Moldova",701,2076808,284216
2012,"March 2012","Exports","Turkey",701,198760,48816
2012,"August 2012","Exports","Finland",701,21000,9585
2012,"January 2012","Exports","Ukraine",701,41710,5881
2012,"February 2012","Exports","Finland",701,4001900,1430625
2012,"January 2012","Exports","Estonia",701,20000,8311
2012,"May 2012","Exports","Estonia",701,100000,38687
2012,"March 2012","Exports","Finland",701,3955400,1442671
2012,"June 2012","Exports","Ukraine",701,409253,121589
2012,"April 2012","Exports","Ukraine",701,315096,95566
2012,"November 2012","Exports","Ukraine",701,40115,4070
2012,"April 2012","Exports","Estonia",701,40000,16703
2012,"January 2012","Exports","Rep. of Moldova",701,62800,10465
2012,"February 2012","Exports","Estonia",701,20000,8662
2012,"August 2012","Exports","Ukraine",701,68000,10572
2012,"May 2012","Exports","Ukraine",701,180870,25479
2012,"July 2012","Exports","Ukraine",701,671365,120748
2012,"October 2012","Exports","Ukraine",701,610,254
2012,"December 2012","Exports","Ukraine",701,21555,7260
2012,"May 2012","Exports","TFYR of Macedonia",701,2600,251
2012,"May 2012","Exports","Finland",701,3391100,945836
2012,"April 2012","Exports","TFYR of Macedonia",701,39099,14172
2012,"September 2012","Exports","Ukraine",701,45021,6891
2012,"June 2012","Exports","Finland",701,3419800,664316
2012,"June 2012","Exports","TFYR of Macedonia",701,59270,23029
2012,"May 2012","Exports","Lithuania",701,1093201,628512
2012,"June 2012","Exports","EU-28",701,40414895,15397454
2012,"October 2012","Exports","EU-28",701,1579416,978225
2012,"October 2012","Exports","Lithuania",701,919971,589825
2012,"July 2012","Exports","EU-28",701,5859702,2905293
2012,"November 2012","Exports","Latvia",701,600,1075
2012,"January 2012","Exports","Lithuania",701,1098685,595639
2012,"May 2012","Exports","United Kingdom",701,75000,71642
2012,"May 2012","Imports","EU-28",701,21000,2954
2012,"April 2012","Exports","United Kingdom",701,2421000,1388515
2012,"March 2012","Exports","Latvia",701,11325,13531
2012,"July 2012","Exports","Lithuania",701,442243,353513
2012,"August 2012","Exports","Lithuania",701,531705,421937
2012,"December 2012","Exports","Lithuania",701,1912451,1159723
2012,"December 2012","Exports","EU-28",701,5094187,3199485
2012,"January 2012","Exports","EU-28",701,7706006,2148621
2012,"September 2012","Exports","Latvia",701,3720,3149
2012,"May 2012","Exports","EU-28",701,19454573,7024046
2012,"August 2012","Exports","EU-28",701,759527,525276
2012,"August 2012","Exports","Latvia",701,4125,4446
2012,"November 2012","Exports","Lithuania",701,1253694,704334
2012,"February 2012","Exports","EU-28",701,17315620,5660037
2012,"March 2012","Exports","EU-28",701,25910042,8858649
2012,"March 2012","Imports","EU-28",701,20000,2591
2012,"March 2012","Imports","Lithuania",701,20000,2594
2012,"April 2012","Exports","Lithuania",701,3484570,1385495
2012,"February 2012","Exports","Rep. of Moldova",701,623110,110222
2012,"November 2012","Exports","Finland",701,401900,214561
2012,"September 2012","Exports","Finland",701,174600,110517
2012,"October 2012","Exports","Finland",701,306000,135955
2012,"December 2012","Exports","Finland",701,551800,303831
2012,"April 2012","Exports","Finland",701,4238000,1678010
2012,"June 2012","Exports","Estonia",701,160000,47499
2012,"July 2012","Exports","Finland",701,601000,112988
2012,"July 2012","Exports","China",701,17126430,5797405
2012,"November 2012","Exports","Belarus",701,3772140,491600
2012,"March 2012","Exports","China",701,2945606,1221175
2012,"June 2012","Exports","China",701,12778692,4696050
2012,"January 2012","Exports","China",701,1295218,604510
2012,"April 2012","Exports","Belarus",701,3526798,654500
2012,"April 2012","Exports","China",701,4286631,1655829
2012,"August 2012","Exports","Belarus",701,990815,124300
2012,"June 2012","Exports","Croatia",701,6270,2073
2012,"December 2012","Exports","Belarus",701,1680643,259900
2012,"May 2012","Exports","Belarus",701,5183227,1354000
2012,"February 2012","Exports","China",701,1881858,812871
2012,"February 2012","Exports","Canada",701,24000,17136
2012,"October 2012","Exports","Belarus",701,4645957,650100
2012,"September 2012","Exports","Belarus",701,3273221,476800
2012,"August 2012","Exports","China",701,3356836,1044873
2012,"March 2012","Exports","Belarus",701,3939257,623600
2012,"May 2012","Exports","China",701,6085137,2323568
2012,"May 2012","Imports","Belarus",701,300,100
2012,"July 2012","Exports","Belarus",701,1182892,225500
2012,"June 2012","Exports","Belarus",701,1104098,180700
2012,"August 2012","Imports","Belarus",701,20160,8900
2012,"October 2012","Imports","Belarus",701,19800,3400
2012,"September 2012","Exports","China",701,543051,200799
2012,"December 2012","Imports","Belarus",701,1500,500
2012,"September 2012","Exports","EU-28",701,1277519,971425
2012,"June 2012","Exports","United Kingdom",701,20000000,8938069
2012,"September 2012","Exports","Lithuania",701,772096,633683
2012,"April 2012","Exports","EU-28",701,51930749,19752357
2012,"February 2012","Exports","Lithuania",701,1629134,854019
2012,"June 2012","Exports","Lithuania",701,678866,365126
2012,"November 2012","Exports","EU-28",701,3031764,1917196
2012,"March 2012","Exports","Lithuania",701,2132019,1101001
2012,"February 2012","Exports","Latvia",701,21000,25006
2012,"May 2012","Imports","Lithuania",701,21000,2969
2012,"October 2012","Exports","Netherlands",701,60644,23772
2012,"December 2012","Exports","Netherlands",701,1771638,1103385
2012,"July 2012","Exports","Netherlands",701,109899,31919
2012,"March 2012","Exports","Netherlands",701,11083370,3446052
2012,"September 2012","Exports","Netherlands",701,22362,10345
2012,"April 2012","Exports","Netherlands",701,25035660,7850392
2012,"February 2012","Exports","Netherlands",701,8038660,2079110
2012,"April 2012","Exports","Austria",701,20000,7897
2012,"November 2012","Exports","Netherlands",701,657997,417170
2012,"June 2012","Exports","Netherlands",701,8460620,1439031
2012,"May 2012","Exports","Netherlands",701,8214600,1667413
2012,"December 2012","Imports","Montenegro",701,39950,10745
2012,"April 2012","Exports","Australia",701,1000,931
2012,"March 2012","Exports","Austria",701,40000,24422
2012,"January 2012","Exports","Netherlands",701,3440058,666661
2012,"August 2012","Exports","Netherlands",701,112737,52592
2012,"February 2012","Exports","Austria",701,60000,35705
2012,"December 2012","Exports","Australia",701,2000,2197
2013,"March 2013","Exports","Czech Rep.",701,135000,51294
2013,"February 2013","Exports","Czech Rep.",701,20000,11823
2013,"April 2013","Exports","Czech Rep.",701,160000,61225
2013,"March 2013","Exports","India",701,916000,382222
2013,"February 2013","Exports","Germany",701,1867000,1171172
2013,"April 2013","Exports","Germany",701,2397920,1453138
2013,"May 2013","Exports","Germany",701,709767,357532
2013,"March 2013","Exports","Germany",701,1545225,915120
2013,"April 2013","Exports","India",701,491075,219218
2013,"January 2013","Exports","Germany",701,69000,25746
2013,"February 2013","Exports","Netherlands",701,5085330,2878999
2013,"March 2013","Exports","Morocco",701,577800,207320
2013,"January 2013","Exports","Netherlands",701,3058811,1300164
2013,"April 2013","Exports","Netherlands",701,19968330,9614264
2013,"December 2013","Exports","Netherlands",701,180,208
2013,"July 2013","Exports","Morocco",701,120000,50152
2013,"March 2013","Exports","Netherlands",701,10395420,5921840
2013,"May 2013","Exports","Morocco",701,1528800,611237
2013,"April 2013","Exports","Morocco",701,391200,164377
2013,"February 2013","Exports","Morocco",701,841100,366360
2013,"October 2013","Exports","Netherlands",701,144,215
2013,"June 2013","Exports","Netherlands",701,2218010,1208680
2013,"July 2013","Exports","Netherlands",701,203500,166133
2013,"May 2013","Exports","Netherlands",701,9750830,5776163
2013,"January 2013","Exports","Morocco",701,72000,33999
2013,"October 2013","Imports","Netherlands",701,64,37
2013,"September 2013","Re-imports","Russian Federation",701,46000,11481
2013,"February 2013","Exports","France",701,1264400,931336
2013,"January 2013","Imports","Russian Federation",701,14800,2849
2013,"May 2013","Exports","France",701,690700,637806
2013,"January 2013","Imports","Serbia",701,19300,4623
2013,"December 2013","Re-imports","Russian Federation",701,1,613
2013,"June 2013","Exports","Romania",701,125080,41276
2013,"January 2013","Re-imports","Russian Federation",701,14800,2849
2013,"June 2013","Exports","Serbia",701,1203407,937455
2013,"September 2013","Imports","Russian Federation",701,46000,11481
2013,"June 2013","Exports","France",701,210800,209731
2013,"December 2013","Imports","Russian Federation",701,1,613
2013,"January 2013","Exports","France",701,1406700,996972
2013,"April 2013","Exports","France",701,788300,715487
2013,"July 2013","Exports","Serbia",701,155844,104245
2013,"March 2013","Exports","France",701,1243000,938218
2013,"February 2013","Imports","Serbia",701,40600,13217
2013,"January 2013","Exports","Estonia",701,80200,33672
2013,"January 2013","Exports","Finland",701,950114,527358
2013,"March 2013","Exports","Poland",701,535800,235935
2013,"April 2013","Exports","Poland",701,184030,54844
2013,"March 2013","Exports","Finland",701,1123115,759044
2013,"May 2013","Exports","Estonia",701,203200,80346
2013,"May 2013","Exports","Finland",701,797651,423494
2013,"April 2013","Exports","Finland",701,1285173,674439
2013,"February 2013","Exports","Finland",701,1736750,1558784
2013,"June 2013","Exports","Estonia",701,39900,17093
2013,"February 2013","Exports","Poland",701,19800,8843
2013,"June 2013","Exports","Poland",701,350350,89285
2013,"May 2013","Exports","Poland",701,182040,54222
2013,"June 2013","Exports","Finland",701,644264,266547
2013,"January 2013","Exports","Poland",701,118240,44842
2013,"April 2013","Exports","Estonia",701,320400,120893
2013,"June 2013","Exports","EU-28",701,5531170,3171336
2013,"March 2013","Exports","Rep. of Moldova",701,19600,3920
2013,"June 2013","Re-exports","Rep. of Moldova",701,207670,51118
2013,"October 2013","Exports","EU-28",701,89139,134212
2013,"September 2013","Exports","EU-28",701,69715,101816
2013,"April 2013","Exports","EU-28",701,29004414,14603933
2013,"May 2013","Exports","Spain",701,91200,74589
2013,"January 2013","Imports","EU-28",701,2000,2286
2013,"May 2013","Re-exports","Rep. of Moldova",701,21000,5250
2013,"October 2013","Exports","Rep. of Moldova",701,20450,6135
2013,"August 2013","Exports","EU-28",701,55996,91317
2013,"February 2013","Exports","EU-28",701,12610489,7854910
2013,"November 2013","Exports","Rep. of Moldova",701,20360,4479
2013,"March 2013","Exports","EU-28",701,24262481,12649727
2013,"October 2013","Imports","EU-28",701,64,37
2013,"November 2013","Exports","EU-28",701,113500,135761
2013,"December 2013","Exports","EU-28",701,136100,117048
2013,"July 2013","Exports","EU-28",701,341651,356066
2013,"May 2013","Exports","Rep. of Moldova",701,21000,5250
2013,"June 2013","Exports","Rep. of Moldova",701,247790,55932
2013,"May 2013","Exports","EU-28",701,14181837,8729800
2013,"January 2013","Exports","EU-28",701,7775944,4176721
2013,"July 2013","Exports","Rep. of Moldova",701,435360,72581
2013,"September 2013","Imports","Azerbaijan",701,990850,123866
2013,"April 2013","Exports","Azerbaijan",701,3801545,1528014
2013,"February 2013","Imports","Kazakhstan",701,82,21822
2013,"May 2013","Imports","Azerbaijan",701,63000,1313
2013,"January 2013","Exports","Azerbaijan",701,37494,19934
2013,"November 2013","Exports","Azerbaijan",701,57160,36000
2013,"February 2013","Exports","Australia",701,26800,16934
2013,"September 2013","Imports","Kazakhstan",701,369,29654
2013,"November 2013","Imports","Azerbaijan",701,2223115,50750
2013,"October 2013","Imports","Kazakhstan",701,148491,122893
2013,"August 2013","Imports","Kazakhstan",701,72,5393
2013,"March 2013","Exports","Azerbaijan",701,385881,187396
2013,"January 2013","Imports","Kazakhstan",701,156,5942
2013,"February 2013","Exports","Italy",701,22600,21775
2013,"March 2013","Exports","Austria",701,80000,32151
2013,"May 2013","Exports","Azerbaijan",701,28372230,11185661
2013,"March 2013","Exports","Australia",701,26800,16960
2013,"February 2013","Exports","Austria",701,20000,10687
2013,"June 2013","Exports","Azerbaijan",701,20975977,8444847
2013,"January 2013","Imports","Azerbaijan",701,249000,5313
2013,"March 2013","Exports","Italy",701,36800,33693
2013,"April 2013","Exports","Italy",701,34600,30402
2013,"February 2013","Exports","Azerbaijan",701,38368,19609
2013,"December 2013","Imports","Kazakhstan",701,263,19201
2013,"June 2013","Exports","Italy",701,4500,3258
2013,"October 2013","Imports","Azerbaijan",701,183000,19794
2013,"May 2013","Exports","United Kingdom",701,600,37878
2013,"July 2013","Exports","United Kingdom",701,57300,54099
2013,"March 2013","Exports","United Kingdom",701,1440000,813371
2013,"March 2013","Exports","Armenia",701,241171,105038
2013,"April 2013","Exports","Armenia",701,2434999,946205
2013,"March 2013","Exports","Belgium",701,41716,24842
2013,"March 2013","Exports","Lithuania",701,7560785,2845641
2013,"June 2013","Exports","Lithuania",701,1850181,1273524
2013,"May 2013","Exports","Latvia",701,59850,24998
2013,"December 2013","Exports","Belgium",701,55000,20625
2013,"October 2013","Exports","Lithuania",701,85602,130746
2013,"June 2013","Exports","Armenia",701,1416249,808830
2013,"October 2013","Exports","Armenia",701,356992,117024
2013,"December 2013","Exports","Armenia",701,65889,27014
2013,"August 2013","Exports","Lithuania",701,55996,91319
2013,"April 2013","Exports","Latvia",701,203910,77812
